task_id,model_id,category,text,tool_call,response,task_name,label,details
"home1_us_cover_garage-close_the_garage_door-0","qwen2.5-32b","cover","Close the garage door","{'tool_name': 'HassTurnOff', 'tool_args': {'domain': ['cover'], 'name': 'Garage Door Opener'}}","The garage door has been closed.","eval-test_expected_states","Good",""
"home1_us_cover_garage-close_the_garage_door-1","qwen2.5-32b","cover","Close the garage door","{'tool_name': 'HassTurnOff', 'tool_args': {'domain': ['cover'], 'name': 'Garage Door Opener'}}","The garage door has been closed.","eval-test_expected_states","Good",""
"home1_us_cover_garage-close_the_garage_door-2","qwen2.5-32b","cover","Close the garage door","{'tool_name': 'HassTurnOff', 'tool_args': {'area': 'Garage', 'domain': ['cover']}}","The garage door has been closed.","eval-test_expected_states","Good",""
"home1_us_cover_garage-close_the_garage_door-3","qwen2.5-32b","cover","Close the garage door","{'tool_name': 'HassTurnOff', 'tool_args': {'domain': ['cover'], 'name': 'Garage Door Opener'}}","The garage door has been closed.","eval-test_expected_states","Good",""
"home1_us_cover_garage-close_the_garage_door-4","qwen2.5-32b","cover","Close the garage door","{'tool_name': 'HassTurnOff', 'tool_args': {'name': 'Garage Door Opener'}}","There seems to be more than one device named 'Garage Door Opener'. Could you please specify if it's a light or the actual garage door?","eval-test_expected_states","Bad","AssertionError: assert not {'cover.garage_door_opener': {'expected': {'state': 'closed'}, 'got': {'state': 'open'}}}"
"home1_us_cover_garage-open_the_garage_door-0","qwen2.5-32b","cover","Open the garage door","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['cover'], 'name': 'Garage Door Opener'}}","The garage door is now open.","eval-test_expected_states","Good",""
"home1_us_cover_garage-open_the_garage_door-1","qwen2.5-32b","cover","Open the garage door","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['cover'], 'name': 'Garage Door Opener'}}","The garage door is now open.","eval-test_expected_states","Good",""
"home1_us_cover_garage-open_the_garage_door-2","qwen2.5-32b","cover","Open the garage door","{'tool_name': 'HassTurnOn', 'tool_args': {'name': 'Garage Door Opener'}}","There are multiple devices named 'Garage Door Opener'. Please specify if you want to open the cover or the light.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.garage_door_opener': {'expected': {'state': 'open'}, 'got': {'state': 'closed'}}}"
"home1_us_cover_garage-open_the_garage_door-3","qwen2.5-32b","cover","Open the garage door","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['cover'], 'name': 'Garage Door Opener'}}","The garage door has been opened.","eval-test_expected_states","Good",""
"home1_us_cover_garage-open_the_garage_door-4","qwen2.5-32b","cover","Open the garage door","{'tool_name': 'HassTurnOn', 'tool_args': {'area': 'Garage', 'domain': ['cover']}}","The garage door has been opened.","eval-test_expected_states","Good",""
"home1_us_cover_garage-please_open_the_garage_door-0","qwen2.5-32b","cover","Please open the garage door","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['cover'], 'name': 'Garage Door Opener'}}","The garage door is now open.","eval-test_expected_states","Good",""
"home1_us_cover_garage-please_open_the_garage_door-1","qwen2.5-32b","cover","Please open the garage door","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['cover'], 'name': 'Garage Door Opener'}}","The garage door is now open.","eval-test_expected_states","Good",""
"home1_us_cover_garage-please_open_the_garage_door-2","qwen2.5-32b","cover","Please open the garage door","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['cover'], 'name': 'Garage Door Opener'}}","The garage door has been opened.","eval-test_expected_states","Good",""
"home1_us_cover_garage-please_open_the_garage_door-3","qwen2.5-32b","cover","Please open the garage door","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['cover'], 'name': 'Garage Door Opener'}}","The garage door has been opened.","eval-test_expected_states","Good",""
"home1_us_cover_garage-please_open_the_garage_door-4","qwen2.5-32b","cover","Please open the garage door","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['cover'], 'name': 'Garage Door Opener'}}","The garage door has been opened.","eval-test_expected_states","Good",""
"home1_us_smart_lock-lock_all_the_locks_please-0","qwen2.5-32b","lock","Lock all the locks please","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock']}}","All locks have been locked. The Smart Lock and Rear Door Lock are now secure.","eval-test_expected_states","Bad","AssertionError: assert not {'lock.rear_door_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}, 'lock.smart_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}}"
"home1_us_smart_lock-lock_all_the_locks_please-1","qwen2.5-32b","lock","Lock all the locks please","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock']}}","All locks have been locked. The Smart Lock and Rear Door Lock are now secure.","eval-test_expected_states","Bad","AssertionError: assert not {'lock.rear_door_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}, 'lock.smart_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}}"
"home1_us_smart_lock-lock_all_the_locks_please-2","qwen2.5-32b","lock","Lock all the locks please","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock']}}","All locks have been locked. The Smart Lock and Rear Door Lock are now secured.","eval-test_expected_states","Bad","AssertionError: assert not {'lock.rear_door_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}, 'lock.smart_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}}"
"home1_us_smart_lock-lock_all_the_locks_please-3","qwen2.5-32b","lock","Lock all the locks please","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock']}}","All locks have been locked. The Smart Lock and Rear Door Lock are now secured.","eval-test_expected_states","Bad","AssertionError: assert not {'lock.rear_door_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}, 'lock.smart_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}}"
"home1_us_smart_lock-lock_all_the_locks_please-4","qwen2.5-32b","lock","Lock all the locks please","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock'], 'name': 'Rear Door Lock'}}","All locks have been locked.","eval-test_expected_states","Bad","AssertionError: assert not {'lock.rear_door_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}, 'lock.smart_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}}"
"home1_us_smart_lock-lock_the_door-0","qwen2.5-32b","lock","Lock the door","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The Smart Lock has been locked.","eval-test_expected_states","Bad","AssertionError: assert not {'lock.smart_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}}"
"home1_us_smart_lock-lock_the_door-1","qwen2.5-32b","lock","Lock the door","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock']}}","The Smart Lock and Rear Door Lock are now locked.","eval-test_expected_states","Bad","AssertionError: assert not {'lock.rear_door_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}, 'lock.smart_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}}"
"home1_us_smart_lock-lock_the_door-2","qwen2.5-32b","lock","Lock the door","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock']}}","The Smart Lock and Rear Door Lock are now locked.","eval-test_expected_states","Bad","AssertionError: assert not {'lock.rear_door_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}, 'lock.smart_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}}"
"home1_us_smart_lock-lock_the_door-3","qwen2.5-32b","lock","Lock the door","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The Smart Lock is now locked.","eval-test_expected_states","Bad","AssertionError: assert not {'lock.smart_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}}"
"home1_us_smart_lock-lock_the_door-4","qwen2.5-32b","lock","Lock the door","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The Smart Lock has been locked.","eval-test_expected_states","Bad","AssertionError: assert not {'lock.smart_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}}"
"home1_us_smart_lock-lock_the_entry_lock-0","qwen2.5-32b","lock","Lock the entry lock","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The Smart Lock at the entry has been locked.","eval-test_expected_states","Good",""
"home1_us_smart_lock-lock_the_entry_lock-1","qwen2.5-32b","lock","Lock the entry lock","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The entry lock has been locked.","eval-test_expected_states","Good",""
"home1_us_smart_lock-lock_the_entry_lock-2","qwen2.5-32b","lock","Lock the entry lock","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The entry lock has been locked.","eval-test_expected_states","Good",""
"home1_us_smart_lock-lock_the_entry_lock-3","qwen2.5-32b","lock","Lock the entry lock","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The Smart Lock at the entry has been locked.","eval-test_expected_states","Good",""
"home1_us_smart_lock-lock_the_entry_lock-4","qwen2.5-32b","lock","Lock the entry lock","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The Smart Lock at the entry has been locked.","eval-test_expected_states","Good",""
"home1_us_smart_lock-lock_the_front_door_lock-0","qwen2.5-32b","lock","Lock the front door lock","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The front door lock is now locked.","eval-test_expected_states","Good",""
"home1_us_smart_lock-lock_the_front_door_lock-1","qwen2.5-32b","lock","Lock the front door lock","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The front door lock is now locked.","eval-test_expected_states","Good",""
"home1_us_smart_lock-lock_the_front_door_lock-2","qwen2.5-32b","lock","Lock the front door lock","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The front door lock is now locked.","eval-test_expected_states","Good",""
"home1_us_smart_lock-lock_the_front_door_lock-3","qwen2.5-32b","lock","Lock the front door lock","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The front door lock is now locked.","eval-test_expected_states","Good",""
"home1_us_smart_lock-lock_the_front_door_lock-4","qwen2.5-32b","lock","Lock the front door lock","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The front door lock is now locked.","eval-test_expected_states","Good",""
"home1_us_smart_lock-lock_the_lock-0","qwen2.5-32b","lock","Lock the lock","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock']}}","The Smart Lock and Rear Door Lock are now locked.","eval-test_expected_states","Bad","AssertionError: assert not {'lock.rear_door_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}, 'lock.smart_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}}"
"home1_us_smart_lock-lock_the_lock-1","qwen2.5-32b","lock","Lock the lock","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The Smart Lock is now locked.","eval-test_expected_states","Bad","AssertionError: assert not {'lock.smart_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}}"
"home1_us_smart_lock-lock_the_lock-2","qwen2.5-32b","lock","Lock the lock","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock']}}","The Smart Lock and Rear Door Lock are now locked.","eval-test_expected_states","Bad","AssertionError: assert not {'lock.rear_door_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}, 'lock.smart_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}}"
"home1_us_smart_lock-lock_the_lock-3","qwen2.5-32b","lock","Lock the lock","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The Smart Lock is now locked.","eval-test_expected_states","Bad","AssertionError: assert not {'lock.smart_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}}"
"home1_us_smart_lock-lock_the_lock-4","qwen2.5-32b","lock","Lock the lock","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock']}}","The Smart Lock and Rear Door Lock are now locked.","eval-test_expected_states","Bad","AssertionError: assert not {'lock.rear_door_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}, 'lock.smart_lock': {'expected': {'state': 'unlocked'}, 'got': {'state': 'locked'}}}"
"home1_us_smart_lock-lock_the_smart_lock-0","qwen2.5-32b","lock","Lock the smart lock","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The smart lock has been locked.","eval-test_expected_states","Good",""
"home1_us_smart_lock-lock_the_smart_lock-1","qwen2.5-32b","lock","Lock the smart lock","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The Smart Lock is now locked.","eval-test_expected_states","Good",""
"home1_us_smart_lock-lock_the_smart_lock-2","qwen2.5-32b","lock","Lock the smart lock","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The Smart Lock has been locked.","eval-test_expected_states","Good",""
"home1_us_smart_lock-lock_the_smart_lock-3","qwen2.5-32b","lock","Lock the smart lock","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The Smart Lock is now locked.","eval-test_expected_states","Good",""
"home1_us_smart_lock-lock_the_smart_lock-4","qwen2.5-32b","lock","Lock the smart lock","{'tool_name': 'HassTurnOn', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The smart lock has been locked.","eval-test_expected_states","Good",""
"home1_us_smart_lock-unlock_all_the_doors-0","qwen2.5-32b","lock","Unlock all the doors","{'tool_name': 'HassTurnOff', 'tool_args': {'domain': ['lock']}}","All doors have been unlocked.","eval-test_expected_states","Bad","AssertionError: assert not {'lock.rear_door_lock': {'expected': {'state': 'locked'}, 'got': {'state': 'unlocked'}}, 'lock.smart_lock': {'expected': {'state': 'locked'}, 'got': {'state': 'unlocked'}}}"
"home1_us_smart_lock-unlock_all_the_doors-1","qwen2.5-32b","lock","Unlock all the doors","{'tool_name': 'HassTurnOff', 'tool_args': {'domain': ['lock']}}","All the doors have been unlocked.","eval-test_expected_states","Bad","AssertionError: assert not {'lock.rear_door_lock': {'expected': {'state': 'locked'}, 'got': {'state': 'unlocked'}}, 'lock.smart_lock': {'expected': {'state': 'locked'}, 'got': {'state': 'unlocked'}}}"
"home1_us_smart_lock-unlock_all_the_doors-2","qwen2.5-32b","lock","Unlock all the doors","{'tool_name': 'HassTurnOff', 'tool_args': {'domain': ['lock']}}","All the doors have been unlocked.","eval-test_expected_states","Bad","AssertionError: assert not {'lock.rear_door_lock': {'expected': {'state': 'locked'}, 'got': {'state': 'unlocked'}}, 'lock.smart_lock': {'expected': {'state': 'locked'}, 'got': {'state': 'unlocked'}}}"
"home1_us_smart_lock-unlock_all_the_doors-3","qwen2.5-32b","lock","Unlock all the doors","{'tool_name': 'HassTurnOff', 'tool_args': {'domain': ['lock']}}","All the doors have been unlocked.","eval-test_expected_states","Bad","AssertionError: assert not {'lock.rear_door_lock': {'expected': {'state': 'locked'}, 'got': {'state': 'unlocked'}}, 'lock.smart_lock': {'expected': {'state': 'locked'}, 'got': {'state': 'unlocked'}}}"
"home1_us_smart_lock-unlock_all_the_doors-4","qwen2.5-32b","lock","Unlock all the doors","{'tool_name': 'HassTurnOff', 'tool_args': {'domain': ['lock']}}","All the doors have been unlocked.","eval-test_expected_states","Bad","AssertionError: assert not {'lock.rear_door_lock': {'expected': {'state': 'locked'}, 'got': {'state': 'unlocked'}}, 'lock.smart_lock': {'expected': {'state': 'locked'}, 'got': {'state': 'unlocked'}}}"
"home1_us_smart_lock-unlock_the_entry_lock-0","qwen2.5-32b","lock","Unlock the entry lock","{'tool_name': 'HassTurnOff', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The entry lock has been unlocked.","eval-test_expected_states","Good",""
"home1_us_smart_lock-unlock_the_entry_lock-1","qwen2.5-32b","lock","Unlock the entry lock","{'tool_name': 'HassTurnOff', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The Smart Lock has been unlocked.","eval-test_expected_states","Good",""
"home1_us_smart_lock-unlock_the_entry_lock-2","qwen2.5-32b","lock","Unlock the entry lock","{'tool_name': 'HassTurnOff', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The entry lock has been unlocked.","eval-test_expected_states","Good",""
"home1_us_smart_lock-unlock_the_entry_lock-3","qwen2.5-32b","lock","Unlock the entry lock","{'tool_name': 'HassTurnOff', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The entry lock has been unlocked.","eval-test_expected_states","Good",""
"home1_us_smart_lock-unlock_the_entry_lock-4","qwen2.5-32b","lock","Unlock the entry lock","{'tool_name': 'HassTurnOff', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The Smart Lock has been unlocked.","eval-test_expected_states","Good",""
"home1_us_smart_lock-unlock_the_smart_lock-0","qwen2.5-32b","lock","Unlock the smart lock","{'tool_name': 'HassTurnOff', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The Smart Lock has been unlocked.","eval-test_expected_states","Good",""
"home1_us_smart_lock-unlock_the_smart_lock-1","qwen2.5-32b","lock","Unlock the smart lock","{'tool_name': 'HassTurnOff', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The smart lock has been unlocked.","eval-test_expected_states","Good",""
"home1_us_smart_lock-unlock_the_smart_lock-2","qwen2.5-32b","lock","Unlock the smart lock","{'tool_name': 'HassTurnOff', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The smart lock has been unlocked.","eval-test_expected_states","Good",""
"home1_us_smart_lock-unlock_the_smart_lock-3","qwen2.5-32b","lock","Unlock the smart lock","{'tool_name': 'HassTurnOff', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The smart lock has been unlocked.","eval-test_expected_states","Good",""
"home1_us_smart_lock-unlock_the_smart_lock-4","qwen2.5-32b","lock","Unlock the smart lock","{'tool_name': 'HassTurnOff', 'tool_args': {'domain': ['lock'], 'name': 'Smart Lock'}}","The Smart Lock has been unlocked.","eval-test_expected_states","Good",""
"home1_us_vacuum-clean_the_living_room-0","qwen2.5-32b","vacuum","Clean the living room","{'tool_name': 'HassVacuumStart', 'tool_args': {'area': 'Living Room', 'name': 'Roborock Downstairs'}}","The Roborock Downstairs vacuum has started cleaning the living room.","eval-test_expected_states","Good",""
"home1_us_vacuum-clean_the_living_room-1","qwen2.5-32b","vacuum","Clean the living room","{'tool_name': 'HassVacuumStart', 'tool_args': {'area': 'Living Room', 'name': 'Roborock Downstairs'}}","The Roborock Downstairs vacuum has started cleaning the living room.","eval-test_expected_states","Good",""
"home1_us_vacuum-clean_the_living_room-2","qwen2.5-32b","vacuum","Clean the living room","{'tool_name': 'HassVacuumStart', 'tool_args': {'area': 'Living Room', 'name': 'Roborock Downstairs'}}","The Roborock vacuum in the living room has started cleaning.","eval-test_expected_states","Good",""
"home1_us_vacuum-clean_the_living_room-3","qwen2.5-32b","vacuum","Clean the living room","{'tool_name': 'HassVacuumStart', 'tool_args': {'area': 'Living Room', 'name': 'Roborock Downstairs'}}","The Roborock vacuum in the Living Room has started cleaning.","eval-test_expected_states","Good",""
"home1_us_vacuum-clean_the_living_room-4","qwen2.5-32b","vacuum","Clean the living room","{'tool_name': 'HassVacuumStart', 'tool_args': {'area': 'Living Room', 'name': 'Roborock Downstairs'}}","The Roborock Downstairs vacuum has started cleaning the Living Room.","eval-test_expected_states","Good",""
"home1_us_vacuum-please_start_cleaning-0","qwen2.5-32b","vacuum","Please start cleaning","{'tool_name': 'HassVacuumStart', 'tool_args': {'area': 'Living Room'}}","The Roborock Downstairs in the Living Room has started cleaning.","eval-test_expected_states","Good",""
"home1_us_vacuum-please_start_cleaning-1","qwen2.5-32b","vacuum","Please start cleaning","{'tool_name': 'HassVacuumStart', 'tool_args': {'area': 'Living Room'}}","The Roborock Downstairs in the Living Room has started cleaning.","eval-test_expected_states","Good",""
"home1_us_vacuum-please_start_cleaning-2","qwen2.5-32b","vacuum","Please start cleaning","{'tool_name': 'HassVacuumStart', 'tool_args': {'area': 'Living Room', 'name': 'Roborock Downstairs'}}","The Roborock Downstairs in the Living Room has started cleaning.","eval-test_expected_states","Good",""
"home1_us_vacuum-please_start_cleaning-3","qwen2.5-32b","vacuum","Please start cleaning","{'tool_name': 'HassVacuumStart', 'tool_args': {'area': 'Living Room'}}","The Roborock Downstairs in the Living Room has started cleaning.","eval-test_expected_states","Good",""
"home1_us_vacuum-please_start_cleaning-4","qwen2.5-32b","vacuum","Please start cleaning","{'tool_name': 'HassVacuumStart', 'tool_args': {'area': 'Living Room'}}","The Roborock Downstairs vacuum in the Living Room has started cleaning.","eval-test_expected_states","Good",""
"home1_us_vacuum-return_roborock_downstairs_to_base-0","qwen2.5-32b","vacuum","Return Roborock Downstairs to base","{'tool_name': 'HassVacuumReturnToBase', 'tool_args': {'name': 'Roborock Downstairs'}}","I have sent Roborock Downstairs back to its base.","eval-test_expected_states","Good",""
"home1_us_vacuum-return_roborock_downstairs_to_base-1","qwen2.5-32b","vacuum","Return Roborock Downstairs to base","{'tool_name': 'HassVacuumReturnToBase', 'tool_args': {'name': 'Roborock Downstairs'}}","The Roborock Downstairs has been returned to its base.","eval-test_expected_states","Good",""
"home1_us_vacuum-return_roborock_downstairs_to_base-2","qwen2.5-32b","vacuum","Return Roborock Downstairs to base","{'tool_name': 'HassVacuumReturnToBase', 'tool_args': {'name': 'Roborock Downstairs'}}","I have sent Roborock Downstairs back to its base.","eval-test_expected_states","Good",""
"home1_us_vacuum-return_roborock_downstairs_to_base-3","qwen2.5-32b","vacuum","Return Roborock Downstairs to base","{'tool_name': 'HassVacuumReturnToBase', 'tool_args': {'area': 'Living Room', 'name': 'Roborock Downstairs'}}","Roborock Downstairs in the Living Room is returning to base.","eval-test_expected_states","Good",""
"home1_us_vacuum-return_roborock_downstairs_to_base-4","qwen2.5-32b","vacuum","Return Roborock Downstairs to base","{'tool_name': 'HassVacuumReturnToBase', 'tool_args': {'area': 'Living Room', 'name': 'Roborock Downstairs'}}","The Roborock Downstairs in the Living Room is returning to base.","eval-test_expected_states","Good",""
"home1_us_vacuum-roborock_downstairs_return_to_base-0","qwen2.5-32b","vacuum","Roborock Downstairs return to base","{'tool_name': 'HassVacuumReturnToBase', 'tool_args': {'name': 'Roborock Downstairs'}}","The Roborock Downstairs has been sent back to its base.","eval-test_expected_states","Good",""
"home1_us_vacuum-roborock_downstairs_return_to_base-1","qwen2.5-32b","vacuum","Roborock Downstairs return to base","{'tool_name': 'HassVacuumReturnToBase', 'tool_args': {'name': 'Roborock Downstairs'}}","The Roborock Downstairs has been sent back to its base.","eval-test_expected_states","Good",""
"home1_us_vacuum-roborock_downstairs_return_to_base-2","qwen2.5-32b","vacuum","Roborock Downstairs return to base","{'tool_name': 'HassVacuumReturnToBase', 'tool_args': {'area': 'Living Room', 'name': 'Roborock Downstairs'}}","The Roborock Downstairs in the Living Room is returning to its base.","eval-test_expected_states","Good",""
"home1_us_vacuum-roborock_downstairs_return_to_base-3","qwen2.5-32b","vacuum","Roborock Downstairs return to base","{'tool_name': 'HassVacuumReturnToBase', 'tool_args': {'name': 'Roborock Downstairs'}}","The Roborock Downstairs has been sent back to its base.","eval-test_expected_states","Good",""
"home1_us_vacuum-roborock_downstairs_return_to_base-4","qwen2.5-32b","vacuum","Roborock Downstairs return to base","{'tool_name': 'HassVacuumReturnToBase', 'tool_args': {'name': 'Roborock Downstairs'}}","The Roborock Downstairs vacuum has been sent back to its base.","eval-test_expected_states","Good",""
"home1_us_vacuum-roborock_return_to_base-0","qwen2.5-32b","vacuum","Roborock return to base","{'tool_name': 'HassVacuumReturnToBase', 'tool_args': {'name': 'Roborock Downstairs'}}","The Roborock Downstairs has been instructed to return to its base.","eval-test_expected_states","Good",""
"home1_us_vacuum-roborock_return_to_base-1","qwen2.5-32b","vacuum","Roborock return to base","{'tool_name': 'HassVacuumReturnToBase', 'tool_args': {'area': 'Living Room', 'name': 'Roborock Downstairs'}}","The Roborock Downstairs in the Living Room has been returned to its base.","eval-test_expected_states","Good",""
"home1_us_vacuum-roborock_return_to_base-2","qwen2.5-32b","vacuum","Roborock return to base","{'tool_name': 'HassVacuumReturnToBase', 'tool_args': {'area': 'Living Room', 'name': 'Roborock Downstairs'}}","The Roborock Downstairs in the Living Room has been sent back to its base.","eval-test_expected_states","Good",""
"home1_us_vacuum-roborock_return_to_base-3","qwen2.5-32b","vacuum","Roborock return to base","{'tool_name': 'HassVacuumReturnToBase', 'tool_args': {'area': 'Living Room', 'name': 'Roborock Downstairs'}}","The Roborock Downstairs in the Living Room has been instructed to return to its base.","eval-test_expected_states","Good",""
"home1_us_vacuum-roborock_return_to_base-4","qwen2.5-32b","vacuum","Roborock return to base","{'tool_name': 'HassVacuumReturnToBase', 'tool_args': {'area': 'Living Room', 'name': 'Roborock Downstairs'}}","The Roborock Downstairs in the Living Room has been sent back to its base.","eval-test_expected_states","Good",""
"home1_us_vacuum-start_roborock-0","qwen2.5-32b","vacuum","Start Roborock","{'tool_name': 'HassVacuumStart', 'tool_args': {'name': 'Roborock Downstairs'}}","The Roborock Downstairs has started.","eval-test_expected_states","Good",""
"home1_us_vacuum-start_roborock-1","qwen2.5-32b","vacuum","Start Roborock","{'tool_name': 'HassVacuumStart', 'tool_args': {'name': 'Roborock Downstairs'}}","The Roborock has started cleaning.","eval-test_expected_states","Good",""
"home1_us_vacuum-start_roborock-2","qwen2.5-32b","vacuum","Start Roborock","{'tool_name': 'HassVacuumStart', 'tool_args': {'name': 'Roborock Downstairs'}}","The Roborock has started cleaning.","eval-test_expected_states","Good",""
"home1_us_vacuum-start_roborock-3","qwen2.5-32b","vacuum","Start Roborock","{'tool_name': 'HassVacuumStart', 'tool_args': {'name': 'Roborock Downstairs'}}","The Roborock has started cleaning.","eval-test_expected_states","Good",""
"home1_us_vacuum-start_roborock-4","qwen2.5-32b","vacuum","Start Roborock","{'tool_name': 'HassVacuumStart', 'tool_args': {'name': 'Roborock Downstairs'}}","The Roborock Downstairs has started cleaning.","eval-test_expected_states","Good",""
"home1_us_vacuum-start_roborock_downstairs-0","qwen2.5-32b","vacuum","Start Roborock Downstairs","{'tool_name': 'HassVacuumStart', 'tool_args': {'area': 'Living Room', 'name': 'Roborock Downstairs'}}","The Roborock Downstairs in the Living Room has started cleaning.","eval-test_expected_states","Good",""
"home1_us_vacuum-start_roborock_downstairs-1","qwen2.5-32b","vacuum","Start Roborock Downstairs","{'tool_name': 'HassVacuumStart', 'tool_args': {'area': 'Living Room', 'name': 'Roborock Downstairs'}}","The Roborock Downstairs in the Living Room has started cleaning.","eval-test_expected_states","Good",""
"home1_us_vacuum-start_roborock_downstairs-2","qwen2.5-32b","vacuum","Start Roborock Downstairs","{'tool_name': 'HassVacuumStart', 'tool_args': {'area': 'Living Room', 'name': 'Roborock Downstairs'}}","The Roborock Downstairs in the Living Room has started cleaning.","eval-test_expected_states","Good",""
"home1_us_vacuum-start_roborock_downstairs-3","qwen2.5-32b","vacuum","Start Roborock Downstairs","{'tool_name': 'HassVacuumStart', 'tool_args': {'area': 'Living Room', 'name': 'Roborock Downstairs'}}","The Roborock Downstairs in the Living Room has started cleaning.","eval-test_expected_states","Good",""
